PM2.5,PM10,NO2,SO2,CO,Temperature,Air Quality
11.680641587978286,33.343844731995986,21.840021610218724,10.784948873065138,0.6828527457243138,26.96397970181955,Good
44.950594188113556,225.61032850745954,81.34300922490436,88.14677670271877,10.299703775342321,17.227859875480092,Unhealthy for Sensitive Groups
30.448195964553832,122.35136659399973,48.74766010518236,25.9104761547872,5.962657206685216,23.478826397948882,Moderate
9.431657489409545,2.170108393976463,29.342948164189554,9.364706074368767,1.1868196259505317,18.568507437849867,Good
146.99943214176076,365.78359857916206,102.61129163878444,72.46233811930587,14.969954213224788,46.60475940398795,Unhealthy
10.509075096788788,19.341655408761824,13.891009521002399,4.966124778214415,1.4520386178858429,13.22068195107568,Good
220.0478968813806,601.6911128828106,238.8395045569015,123.1582399127303,28.751880947813557,34.32004237558964,Hazardous
208.6193233135538,445.88084463431204,193.3284557038319,154.13030416055878,20.802622642732175,34.16479632812004,Very Unhealthy
276.47866102496636,489.09728358933995,250.44037259146054,261.4464918948349,39.88802520991292,27.64750714846113,Hazardous
16.593888476188233,85.8164468382683,19.553104055990726,69.34864216396974,2.4413903294852153,24.213309584507776,Moderate
10.688652789299148,16.772869342107708,15.113244918072581,7.881267737736164,1.0838407938652697,4.411169566775814,Good
179.48487939181408,386.41254047465236,162.76365000968224,125.93835930794936,20.47903546387449,14.957263750467536,Very Unhealthy
23.52187038114569,127.20860801390063,65.35032262140638,32.36713182465574,6.059968759851013,4.936316582654898,Moderate
247.49444822069356,383.8590880752088,200.00703947515973,135.01939452229004,27.83783664726839,37.46814312784883,Very Unhealthy
152.0374158103703,422.6671867084125,156.95947806415785,152.93087487164829,22.84223924562281,47.175379081825106,Very Unhealthy
36.001659127570456,251.04485203983884,62.02587077339221,79.38800020423287,13.061179296806543,19.401082200816667,Unhealthy for Sensitive Groups
32.496464248700704,128.60491445645695,33.04943505192435,30.85296262621012,4.855479178613722,40.571982411293746,Moderate
143.48558677936174,339.29407685145975,182.46918809941323,153.44108273756558,37.64700461842787,19.72734891525953,Very Unhealthy
9.34933141058605,35.22901406389737,15.264061138579855,8.359790755017842,0.808701351733045,5.315195948238992,Good
7.848071207035423,23.91499891053422,11.279192191122801,2.2226892488178005,1.4722555739864207,5.294296096585144,Good
18.79272284445634,140.67216571274565,22.41708254786735,33.13625598589951,4.372912997643108,9.438390925015874,Moderate
29.11071732799836,93.36347565737202,79.21341037386476,96.7991364333631,8.879825804956635,36.88446504362446,Unhealthy for Sensitive Groups
75.36657612206355,240.92536000757588,111.75376906033817,84.30338804129048,17.14862400871121,29.019574884039272,Unhealthy
108.61371725899917,396.75518909583235,179.29816736043466,120.4240152685274,22.159892765575282,30.538538875799304,Very Unhealthy
9.526484675877626,134.3909538284339,62.048590300255746,13.158427237317472,6.045705560526725,31.02880438042751,Moderate
448.43641778825406,604.0,217.73559292337077,121.27197617126272,40.57190921551161,50.45157801725883,Hazardous
204.62456144327956,395.34796954053974,195.44198911503614,155.99229363491466,32.34741404373796,49.053146107657476,Very Unhealthy
187.99692474820952,409.3437316878365,159.273337433019,131.64691278855366,25.498070524696743,29.91156081673278,Very Unhealthy
52.98456858935141,259.6609009775743,157.47022523895524,64.13264027803967,14.749319993657535,16.55535226623236,Unhealthy
315.56906343312863,600.9130256005026,222.11627316043004,279.8659671585298,42.633198165096815,32.45595885141025,Hazardous
21.486663739976347,43.145706163709214,48.01590769868585,14.40779568109897,6.061872886849162,35.02738844129157,Moderate
457.6808272457714,494.8753055640059,232.8708089960404,271.83799235786375,40.007075072724845,23.69449984668667,Hazardous
11.505059446890627,45.173408623071545,7.125924482028809,8.727837444794433,2.6591780223748134,32.22720790808738,Good
17.70607706755263,42.47209001348364,34.23841955122694,45.1006387986553,5.462741160320459,11.057487782074748,Moderate
162.42911430305026,404.81479385139824,185.37305355359152,154.6049763218213,17.496267526193396,19.15614400259463,Very Unhealthy
142.10882783911896,343.3275138576477,223.05466055804908,114.67431601206206,13.836834994590106,39.10348833522239,Very Unhealthy
4.519687131268131,22.941527731473553,19.824119719182473,9.226149015304156,0.6684324727089601,28.688814273251214,Good
7.3926625476933125,12.36728280206593,17.09251917916773,14.293480848245364,3.227687007774653,12.373031979595142,Good
182.99740367885119,376.3089288568227,191.1585647213916,147.3315020329129,13.243423596432315,42.60915478538589,Very Unhealthy
173.95661271740306,314.7879642305184,95.08192084130363,96.26814152566902,11.486082131303235,19.188744871845255,Unhealthy
470.7013527183244,467.4835865904027,201.25818520136613,300.0,44.78357286515521,20.820055450062966,Hazardous
35.13682432688085,51.35322465605887,32.23038425289821,36.28281137709428,5.0448545880660145,42.17984567236678,Moderate
39.57872091158287,192.3441595663499,72.59925553526178,84.1225741462409,9.286087661706848,9.066025350849781,Unhealthy for Sensitive Groups
81.14951099087062,282.06381083607494,130.68490213738616,110.45940297279593,11.347715447313535,14.38699665012867,Unhealthy
135.11225075185405,324.37380522301993,113.26677360296041,122.89586657408758,15.27687030885896,12.058453099559497,Unhealthy
170.29290955430298,344.92707157895416,179.65301992260558,145.71970129791404,37.64070596182467,46.56756890907936,Very Unhealthy
32.94874256834454,137.87295313258306,59.40641284525394,9.472983713746217,5.487718588628824,3.6105054679246145,Moderate
9.89216080211291,18.590097619041934,24.725064283963643,9.692075772473329,3.7564212075231214,17.55530982932517,Good
55.67345653540028,203.9269325970525,70.44526401991503,55.25464998219691,9.471583971363785,41.15181820177099,Unhealthy for Sensitive Groups
11.016873657048603,62.23357761142603,64.12906072596553,34.69207804373662,9.853722306004592,31.861770704962687,Moderate
30.802118538680656,158.48379796590478,91.17143915204993,48.83620690725185,10.357362514028905,34.763802111619235,Unhealthy for Sensitive Groups
87.57012244288988,248.97389817723786,146.75068156237276,116.6855164220783,12.80127150493338,24.62692785761657,Unhealthy
6.7597923102865085,58.84947181705219,11.242151350722098,13.760261458935108,1.0154424513834948,3.697592079222866,Good
339.7141389177503,429.2697058443386,232.32831670995466,158.49698429040257,37.92525634306237,34.6657864595492,Hazardous
55.938325217603506,196.69724231711504,100.65339359637849,71.85967577152101,11.037152299748342,27.43746056057886,Unhealthy for Sensitive Groups
123.40867765479778,307.25589281616766,133.3154336359891,90.07430348281369,12.63126851509832,18.37693005000113,Unhealthy
72.48642575675227,311.78093143575614,117.9525743311969,102.9133209872011,14.002130774717722,29.933580209345635,Unhealthy
389.5559885978323,555.187516789793,277.4834865717125,299.45238044484285,47.003513536705405,47.098979532833226,Hazardous
133.0030693102195,337.5326567083423,135.32879996985343,81.67017043446712,13.097440641080249,32.26520264321706,Unhealthy
7.730189300836159,30.367403210504314,21.826190328248828,13.91354242761505,1.3265590320194456,30.21246944422356,Good
255.78979927156,383.6762527165693,172.23259440375375,135.9452928783415,31.513170302404177,49.11062530932888,Very Unhealthy
189.74932425493424,351.70326665899404,155.84540257812753,160.26329713839075,31.851190335595675,44.696447401124374,Very Unhealthy
169.8306496094008,375.00810442641483,146.47500335515275,132.80318730655898,23.122633838568877,53.24653660965382,Very Unhealthy
473.35207481628623,604.0,265.47457066707875,288.5063609697335,29.90874683611174,32.60285600168627,Hazardous
6.932421490999816,17.48849432962435,24.79528884831773,2.294587592782664,2.1745100405463305,29.132086676639055,Good
202.27875971831924,402.47760238160726,197.0601156602624,122.45319872026138,25.550414823902397,36.13312155213636,Very Unhealthy
500.0,506.9627812260072,275.3824455149624,146.84245209130532,47.23803236593037,33.13092346798093,Hazardous
25.545549998395654,116.54897407213184,52.71683981596346,30.72151911630995,4.141790974127463,21.195531096269917,Moderate
49.52285170964603,204.34074527932106,61.533616493670294,65.03835651632714,8.86229711652499,35.5701082139748,Unhealthy for Sensitive Groups
162.93013598462164,360.66118867411984,205.25886858485833,120.3695112567271,23.886501616700635,38.69616825425307,Very Unhealthy
22.57192276771705,140.7495455889203,52.95895803045537,28.86561821772133,9.306257577328214,17.808892129156774,Moderate
466.3585311783973,421.49739759850405,182.4563051055872,261.0315976780086,49.3361284075531,44.29598021538779,Hazardous
45.39497487898708,180.57942477878416,87.34780207621668,67.11311671945347,9.656624737533036,34.116386554864874,Unhealthy for Sensitive Groups
269.3629258198429,381.2341486308188,186.71568880483034,267.56204638411367,35.35265814702308,23.627094193213324,Hazardous
7.70827059559168,15.25487690587001,8.830175946259917,12.751774218344169,2.2814709440870913,5.391701500458705,Good
191.97206832108267,414.97856923485494,190.7796152007426,153.7968944048042,29.498875294752374,30.141120412365844,Very Unhealthy
203.52480500964134,336.8684194966632,189.72732848453455,127.39557848868883,23.18186924601962,14.485303676887142,Very Unhealthy
385.99264024069777,573.6812588360026,257.66580205546023,300.0,50.0,28.582231462224165,Hazardous
29.824872009780698,189.20534259389382,88.49579555197263,49.559335335928466,10.901738975859633,18.152608912160588,Unhealthy for Sensitive Groups
11.438410527270186,40.90325846848642,0.8830909705341723,9.119637622508492,2.907188075975995,19.65125205883331,Good
15.75211504634003,132.95900721905934,54.26971032638808,41.78421891960646,5.382061244590869,17.99729292724925,Moderate
9.255691939807598,0.0,27.24091326196251,8.988807278106718,2.6691538221519546,19.216581697916745,Good
422.74869254025117,600.9508919852377,265.02379614600574,282.5646212200145,36.89529978608245,49.80542801651443,Hazardous
9.080477280000345,26.624938194448337,15.154467835756957,12.570995479857542,2.01405498265865,24.35956242923283,Good
9.262309265253482,43.318093769954466,14.937982748789466,9.802034269866786,0.5238214769452444,12.27939921959078,Good
11.243479848615078,20.189683232266145,9.704204648330808,6.764969193823184,0.4962917357792414,7.418795495735884,Good
12.320742154484238,23.67325163215417,6.5814435850393505,6.8864411260999425,1.8825843897566865,20.01843884014399,Good
57.696073285506,183.03129122688557,104.4871061377646,83.06055272410096,11.712771859519284,30.00915950342128,Unhealthy for Sensitive Groups
51.88360205998057,169.42468463080155,83.88537097904138,87.31361653080262,8.888960553110946,23.046203863591906,Unhealthy for Sensitive Groups
246.53276005748268,357.97560447224197,194.06990359817806,158.04637470875963,26.782188699822317,22.439599959062065,Very Unhealthy
322.39486279744074,538.8450895624868,204.6259567842509,145.16443299247936,28.548388703948188,50.90742907626284,Hazardous
494.69305807838816,497.48033724648167,210.98063939167085,242.32640947050817,36.32572251849936,15.815004381660895,Hazardous
37.37559364654048,122.56237108791599,43.54058561521878,46.30916322163016,5.14282578428695,34.03849256515772,Moderate
224.74600368031577,324.9668367086234,210.7867861534163,143.67197911070065,18.540479986541342,21.770650061390167,Very Unhealthy
17.372019730007715,92.92414130376942,29.954022215487047,37.606089660718084,5.835252177110847,21.7214426647698,Moderate
111.88408725705018,279.0008965078094,121.89726033103989,107.2586096095847,12.56024804460908,23.602982888088683,Unhealthy
21.18476273840232,62.93506286524328,39.23086891095437,27.42183874492139,5.461374131164703,28.1101830381971,Moderate
37.98773908268238,210.58477517930464,79.94856557939423,50.67821600229688,10.273160944086218,31.90848065368079,Unhealthy for Sensitive Groups
274.67622500921436,594.4253497316595,213.52223255346192,190.26727221062907,49.16461864510514,31.129672163979315,Hazardous
7.835133376424695,44.71070248070989,17.823871910214578,7.3624356095846295,2.5328520120832443,22.181030069032065,Good
48.24560964226512,107.37285344359043,109.27704141925862,31.879354406477173,12.431534799721767,23.63847089444718,Unhealthy for Sensitive Groups
136.33460692017016,348.05798306757475,140.92120400478092,130.88971263032823,13.19419696553864,20.55189475735437,Unhealthy
34.88912277407193,114.46689667299671,109.96927512457263,66.04144598956151,10.835524955992744,5.961359047736099,Unhealthy for Sensitive Groups
10.388141694577259,11.40204304735199,11.544905728650873,0.12341398240272472,1.1391714869453635,2.2213554927421697,Good
40.57617738474508,32.011736615088424,29.348795848371303,16.09430986359182,9.539725165651333,25.153518612957324,Moderate
69.63153619130534,302.9994278818721,132.7811482535307,104.62999931805413,13.692477197441121,25.14394106093411,Unhealthy
42.41115262645043,131.53326138859148,94.40003389761276,69.93736085641171,8.417713193977452,34.51703928542283,Unhealthy for Sensitive Groups
42.27346409665617,241.26807547580688,100.38893092485992,75.34878024866518,12.82229567336593,15.20509788799129,Unhealthy for Sensitive Groups
141.3565441145343,257.07684598235403,90.79043186541074,107.77093902698232,16.746007390430503,37.7771745612329,Unhealthy
327.49939669548934,480.77269035605354,299.189936107108,232.67062998643968,39.05727052549418,28.6154763483664,Hazardous
24.122336104031497,144.77830491891797,34.13238614052688,56.814414894287026,8.196957776716157,24.647234595274412,Moderate
19.29270995442359,110.2534677759445,22.119058057788596,32.48556931428348,4.40655867963462,11.326587691052604,Moderate
197.27089620957352,445.85839199994393,150.56322534180157,131.22938963154428,33.964530015174226,31.031906866359787,Very Unhealthy
110.15021488844015,367.6516615559239,187.43184118227774,166.71550146088458,17.173657963891053,17.470354712566266,Very Unhealthy
50.02596886502076,235.6002939279643,85.05599209981713,87.77386127688374,10.726591685579516,25.390151982568362,Unhealthy for Sensitive Groups
35.61617125587769,98.18220526940047,61.65768894038734,52.01423928160313,6.732535490076109,7.39081503626638,Moderate
19.750807019669,47.09433435472396,46.70366887315018,23.624751246923182,6.833930734721618,18.88419821350798,Moderate
67.84027322927,312.69637416881636,102.93419558724982,79.52366459321968,16.523592649491942,15.195325795658785,Unhealthy
7.421032712997898,27.631645971744945,22.685634107765946,5.706958619704946,0.0,-5.0,Good
51.42158007552384,203.61643103482865,53.73769089200081,67.30593462676563,10.327694621890823,40.790696735556914,Unhealthy for Sensitive Groups
214.76719122642066,414.51044241005764,181.4917287490888,133.70835741544803,32.75989664574301,23.008748291044675,Very Unhealthy
48.0528132935128,224.32740597121241,56.247844264321316,64.93871125787085,8.767624064701032,29.26341352294119,Unhealthy for Sensitive Groups
199.75089477907358,604.0,184.59396794787745,300.0,41.90411990439529,37.27682637870559,Hazardous
138.66080394084088,375.63570058092944,202.74463929922322,158.5139759130473,25.37774350968199,45.92773932701089,Very Unhealthy
157.7287909835508,267.02767575722436,104.2685929192064,79.2018845395593,10.566322129399817,29.689424908819014,Unhealthy
195.1480227829812,537.3302884404345,300.0,167.75115188890823,49.37436318854759,28.70572380585761,Hazardous
46.51973999622156,209.65305506227386,98.93871819150442,78.89007672296657,9.572710013113165,32.899160128548246,Unhealthy for Sensitive Groups
448.35353203582036,461.74494370419137,252.38996720314003,231.88813468720784,50.0,29.46650493059965,Hazardous
269.6150116051268,465.13338626896166,255.95055565440225,194.24594453011434,38.36009692899647,24.579495479986676,Hazardous
49.34556771992128,289.142985525046,133.43978514312028,95.9465976625677,16.622253165021633,37.274608593056875,Unhealthy
47.047717092950585,248.37492351141375,74.02770670423044,67.59325692481119,8.023008299123308,8.925825296806662,Unhealthy for Sensitive Groups
192.33628956315272,409.65935261332913,147.60088297300967,157.69710941321657,24.44532132216625,42.27047917665039,Very Unhealthy
29.031518164874548,141.36219843981561,45.591417608444196,9.149979405854104,7.336585440461792,40.98670823908094,Moderate
12.685213548117769,17.858106155469798,6.671361059756402,9.949765699570351,2.457355770475306,15.926151277664978,Good
130.94353885493877,242.19382724186946,139.3999552332873,91.77849364442737,12.26494971546347,26.578843323338816,Unhealthy
38.29368261059471,154.79741758248437,63.34708381814313,42.321231683620006,9.272472416160971,28.763166014864673,Unhealthy for Sensitive Groups
50.21473610796401,187.12773653856527,69.02527249066205,51.126868479760105,8.778676755107067,14.623007948132132,Unhealthy for Sensitive Groups
40.73134339298203,179.58346806707186,79.79438865909276,82.26144582264693,8.596891772700001,23.67017575332634,Unhealthy for Sensitive Groups
444.42897292690276,578.332140550255,242.06611648993703,164.14574999496492,27.829354959361073,31.320687822711477,Hazardous
7.465502495147826,45.36986496206932,10.032179807278293,8.84982348740704,1.1863136231668803,11.37140433594022,Good
9.086403388265003,5.913367397135601,20.385181733884792,5.85665081373164,2.24152436088319,17.551998853630586,Good
318.2519160497613,604.0,266.9245295495788,182.54341865451067,43.53473054197862,36.148054814863436,Hazardous
13.61305431113724,32.75923133234069,13.704612634906983,3.4432087986299162,2.1213161131197866,17.217634375335976,Good
4.324769493370358,49.959400486253905,21.996443578004435,13.030505892615505,3.04256381219874,23.231902733865766,Good
141.2868714377835,259.7803661447503,103.17795169418733,72.82471988952452,14.736958893059757,24.73102220587184,Unhealthy
47.15157490135893,126.58768272852882,84.86866081986751,56.80362984631291,8.817492276927368,19.566990203478376,Unhealthy for Sensitive Groups
151.17209615305424,346.1453129070413,132.7792250116139,160.36818161505673,20.94389807590239,50.48692013232285,Very Unhealthy
258.2150609973445,532.3062112743748,267.1842439431612,216.54183229895506,23.658669328884248,46.968308612859424,Hazardous
10.861392836808971,56.64991217011552,20.14273198497131,1.3953134586639675,1.5441678676244353,13.745605935242082,Good
357.7614862983775,548.1154549022252,278.90970841447756,204.60951375979107,50.0,26.670174746178102,Hazardous
9.53240168726481,23.9295569793999,23.40204474007143,4.769562748704251,2.0618183598255913,19.112296909852724,Good
20.51904214386289,156.10375624916546,39.99144718034256,40.28956270230536,6.398693647292871,24.263625260415424,Moderate
29.49060029688414,78.14312389925402,44.3551501882407,53.975401660117846,3.791471163999237,15.164824255418512,Moderate
21.146507299747523,98.12635576516502,50.26333890187737,17.29652152651798,3.168771661535217,28.521901442964992,Moderate
422.63662626644646,469.8980722153586,252.7051614155559,176.83339567287305,38.73901336927913,31.200484888553987,Hazardous
32.5012952239412,119.0709126803683,39.794982092913195,64.61326084640926,5.8715113568097825,32.43336999511557,Moderate
43.83526806208385,312.5991248937508,100.73467072499878,53.897876720270865,11.932090446820604,5.163840420081366,Unhealthy for Sensitive Groups
50.38207996677787,160.57221520260245,83.87925478634746,39.41248331120215,9.45466086671962,34.48711081989709,Unhealthy for Sensitive Groups
52.462729975482965,271.34400651456855,111.73304016664862,47.14487029087854,12.030991043471035,21.6529040403853,Unhealthy for Sensitive Groups
5.643032146597445,19.722436843952615,16.369743983383284,0.6586505473842443,0.4867291078687315,6.925178426787577,Good
256.2525544262041,571.7900451905623,230.78389901524534,206.67206075558246,28.501807837161316,17.7491077982271,Hazardous
94.85404899513082,305.1616291556172,108.92490149061858,119.35195261724323,13.061519591512534,19.7390404481492,Unhealthy
224.60080911261554,482.00579139912435,278.66498947155713,262.3279570298693,47.09841452888991,22.90746558236126,Hazardous
30.74411707245413,153.35583586653362,84.27706701904621,80.40623365786102,8.598552299702726,28.15617825389847,Unhealthy for Sensitive Groups
356.77760340400647,604.0,291.00047582083766,193.98907117504865,37.65074782972277,30.10739412065348,Hazardous
5.4120879643453845,16.27019822536638,23.63957210713399,4.710201194983489,3.9602912090810753,13.006429834488516,Good
49.39401602566129,155.89702696348758,81.14715677014017,59.380638288907846,10.293291261650554,11.976663248162737,Unhealthy for Sensitive Groups
18.687443629692837,181.25058803523777,65.79823243431389,58.01310791975372,9.190594873028333,26.982981534333106,Unhealthy for Sensitive Groups
29.816190774545195,218.61937637803112,86.46370978574619,44.855653065450156,11.24273245577061,34.51428317040355,Unhealthy for Sensitive Groups
8.384875011407374,130.72334234310642,48.523714989085455,22.07264805691602,4.450883496356518,19.242280953650422,Moderate
8.37393172351118,25.567891873326758,5.151455848585486,7.531753707743006,3.6571340416476334,8.108027800810182,Good
